provider_id,measure_name,score,hcahps_question,hcahps_answer_percent,hcahps_measure_id
450272,ED2,105,"Patients who reported YES, they would probably recommend the hospital",24,H_RECMND_PY
450280,ED2,80,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
450280,ED2,80,"Patients who reported YES, they would definitely recommend the hospital",73,H_RECMND_DY
450280,ED2,80,"Patients who reported YES, they would probably recommend the hospital",21,H_RECMND_PY
450289,ED2,332,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
450289,ED2,332,"Patients who reported YES, they would definitely recommend the hospital",69,H_RECMND_DY
450289,ED2,332,"Patients who reported YES, they would probably recommend the hospital",25,H_RECMND_PY
450292,ED2,90,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450292,ED2,90,"Patients who reported YES, they would definitely recommend the hospital",74,H_RECMND_DY
450292,ED2,90,"Patients who reported YES, they would probably recommend the hospital",22,H_RECMND_PY
450293,ED2,48,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
450293,ED2,48,"Patients who reported YES, they would definitely recommend the hospital",59,H_RECMND_DY
450293,ED2,48,"Patients who reported YES, they would probably recommend the hospital",35,H_RECMND_PY
450299,ED2,74,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
450299,ED2,74,"Patients who reported YES, they would definitely recommend the hospital",74,H_RECMND_DY
450299,ED2,74,"Patients who reported YES, they would probably recommend the hospital",20,H_RECMND_PY
450306,ED2,15,"Patients who reported NO, they would probably not or definitely not recommend the hospital",1,H_RECMND_DN
450306,ED2,15,"Patients who reported YES, they would definitely recommend the hospital",73,H_RECMND_DY
450306,ED2,15,"Patients who reported YES, they would probably recommend the hospital",26,H_RECMND_PY
450324,ED2,150,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
450324,ED2,150,"Patients who reported YES, they would definitely recommend the hospital",80,H_RECMND_DY
450324,ED2,150,"Patients who reported YES, they would probably recommend the hospital",17,H_RECMND_PY
450330,ED2,96,"Patients who reported NO, they would probably not or definitely not recommend the hospital",9,H_RECMND_DN
450330,ED2,96,"Patients who reported YES, they would definitely recommend the hospital",64,H_RECMND_DY
450330,ED2,96,"Patients who reported YES, they would probably recommend the hospital",27,H_RECMND_PY
450340,ED2,74,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
450340,ED2,74,"Patients who reported YES, they would definitely recommend the hospital",77,H_RECMND_DY
450340,ED2,74,"Patients who reported YES, they would probably recommend the hospital",20,H_RECMND_PY
450346,ED2,167,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450346,ED2,167,"Patients who reported YES, they would definitely recommend the hospital",78,H_RECMND_DY
450346,ED2,167,"Patients who reported YES, they would probably recommend the hospital",18,H_RECMND_PY
450347,ED2,70,"Patients who reported NO, they would probably not or definitely not recommend the hospital",11,H_RECMND_DN
450347,ED2,70,"Patients who reported YES, they would definitely recommend the hospital",57,H_RECMND_DY
450347,ED2,70,"Patients who reported YES, they would probably recommend the hospital",32,H_RECMND_PY
450348,ED2,1026,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
450348,ED2,1026,"Patients who reported YES, they would definitely recommend the hospital",74,H_RECMND_DY
450348,ED2,1026,"Patients who reported YES, they would probably recommend the hospital",23,H_RECMND_PY
450351,ED2,49,"Patients who reported NO, they would probably not or definitely not recommend the hospital",2,H_RECMND_DN
450351,ED2,49,"Patients who reported YES, they would definitely recommend the hospital",77,H_RECMND_DY
450351,ED2,49,"Patients who reported YES, they would probably recommend the hospital",21,H_RECMND_PY
450352,ED2,95,"Patients who reported NO, they would probably not or definitely not recommend the hospital",7,H_RECMND_DN
450352,ED2,95,"Patients who reported YES, they would definitely recommend the hospital",63,H_RECMND_DY
450352,ED2,95,"Patients who reported YES, they would probably recommend the hospital",30,H_RECMND_PY
450358,ED2,144,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450358,ED2,144,"Patients who reported YES, they would definitely recommend the hospital",82,H_RECMND_DY
450358,ED2,144,"Patients who reported YES, they would probably recommend the hospital",14,H_RECMND_PY
450369,ED2,28,"Patients who reported YES, they would definitely recommend the hospital",82,H_RECMND_DY
450369,ED2,28,"Patients who reported YES, they would probably recommend the hospital",18,H_RECMND_PY
450370,ED2,85,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450370,ED2,85,"Patients who reported YES, they would definitely recommend the hospital",76,H_RECMND_DY
450370,ED2,85,"Patients who reported YES, they would probably recommend the hospital",19,H_RECMND_PY
450372,ED2,82,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450372,ED2,82,"Patients who reported YES, they would definitely recommend the hospital",73,H_RECMND_DY
450372,ED2,82,"Patients who reported YES, they would probably recommend the hospital",23,H_RECMND_PY
450373,ED2,40,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
450373,ED2,40,"Patients who reported YES, they would definitely recommend the hospital",84,H_RECMND_DY
450373,ED2,40,"Patients who reported YES, they would probably recommend the hospital",13,H_RECMND_PY
450379,ED2,82,"Patients who reported NO, they would probably not or definitely not recommend the hospital",24,H_RECMND_DN
450379,ED2,82,"Patients who reported YES, they would definitely recommend the hospital",39,H_RECMND_DY
450379,ED2,82,"Patients who reported YES, they would probably recommend the hospital",37,H_RECMND_PY
450388,ED2,103,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
450388,ED2,103,"Patients who reported YES, they would definitely recommend the hospital",71,H_RECMND_DY
450388,ED2,103,"Patients who reported YES, they would probably recommend the hospital",23,H_RECMND_PY
450389,ED2,81,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
450389,ED2,81,"Patients who reported YES, they would definitely recommend the hospital",65,H_RECMND_DY
450389,ED2,81,"Patients who reported YES, they would probably recommend the hospital",29,H_RECMND_PY
450395,ED2,91,"Patients who reported NO, they would probably not or definitely not recommend the hospital",8,H_RECMND_DN
450395,ED2,91,"Patients who reported YES, they would definitely recommend the hospital",61,H_RECMND_DY
450395,ED2,91,"Patients who reported YES, they would probably recommend the hospital",31,H_RECMND_PY
450399,ED2,35,"Patients who reported NO, they would probably not or definitely not recommend the hospital",7,H_RECMND_DN
450399,ED2,35,"Patients who reported YES, they would definitely recommend the hospital",64,H_RECMND_DY
450399,ED2,35,"Patients who reported YES, they would probably recommend the hospital",29,H_RECMND_PY
450400,ED2,85,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450400,ED2,85,"Patients who reported YES, they would definitely recommend the hospital",75,H_RECMND_DY
450400,ED2,85,"Patients who reported YES, they would probably recommend the hospital",20,H_RECMND_PY
450403,ED2,147,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
450403,ED2,147,"Patients who reported YES, they would definitely recommend the hospital",71,H_RECMND_DY
450403,ED2,147,"Patients who reported YES, they would probably recommend the hospital",23,H_RECMND_PY
450411,ED2,85,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450411,ED2,85,"Patients who reported YES, they would definitely recommend the hospital",72,H_RECMND_DY
450411,ED2,85,"Patients who reported YES, they would probably recommend the hospital",23,H_RECMND_PY
450419,ED2,77,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450419,ED2,77,"Patients who reported YES, they would definitely recommend the hospital",70,H_RECMND_DY
450419,ED2,77,"Patients who reported YES, they would probably recommend the hospital",25,H_RECMND_PY
450424,ED2,180,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
450424,ED2,180,"Patients who reported YES, they would definitely recommend the hospital",73,H_RECMND_DY
450424,ED2,180,"Patients who reported YES, they would probably recommend the hospital",24,H_RECMND_PY
450431,ED2,162,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
450431,ED2,162,"Patients who reported YES, they would definitely recommend the hospital",80,H_RECMND_DY
450431,ED2,162,"Patients who reported YES, they would probably recommend the hospital",17,H_RECMND_PY
450447,ED2,71,"Patients who reported NO, they would probably not or definitely not recommend the hospital",9,H_RECMND_DN
450447,ED2,71,"Patients who reported YES, they would definitely recommend the hospital",58,H_RECMND_DY
450447,ED2,71,"Patients who reported YES, they would probably recommend the hospital",33,H_RECMND_PY
450451,ED2,47,"Patients who reported NO, they would probably not or definitely not recommend the hospital",2,H_RECMND_DN
450451,ED2,47,"Patients who reported YES, they would definitely recommend the hospital",83,H_RECMND_DY
450451,ED2,47,"Patients who reported YES, they would probably recommend the hospital",15,H_RECMND_PY
450460,ED2,45,"Patients who reported NO, they would probably not or definitely not recommend the hospital",2,H_RECMND_DN
450460,ED2,45,"Patients who reported YES, they would definitely recommend the hospital",74,H_RECMND_DY
450460,ED2,45,"Patients who reported YES, they would probably recommend the hospital",24,H_RECMND_PY
450462,ED2,170,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
450462,ED2,170,"Patients who reported YES, they would definitely recommend the hospital",79,H_RECMND_DY
450462,ED2,170,"Patients who reported YES, they would probably recommend the hospital",18,H_RECMND_PY
450465,ED2,85,"Patients who reported NO, they would probably not or definitely not recommend the hospital",7,H_RECMND_DN
450465,ED2,85,"Patients who reported YES, they would definitely recommend the hospital",68,H_RECMND_DY
450465,ED2,85,"Patients who reported YES, they would probably recommend the hospital",25,H_RECMND_PY
450469,ED2,89,"Patients who reported NO, they would probably not or definitely not recommend the hospital",9,H_RECMND_DN
450469,ED2,89,"Patients who reported YES, they would definitely recommend the hospital",64,H_RECMND_DY
450469,ED2,89,"Patients who reported YES, they would probably recommend the hospital",27,H_RECMND_PY
450475,ED2,72,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450475,ED2,72,"Patients who reported YES, they would definitely recommend the hospital",67,H_RECMND_DY
450475,ED2,72,"Patients who reported YES, they would probably recommend the hospital",28,H_RECMND_PY
450484,ED2,68,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450484,ED2,68,"Patients who reported YES, they would definitely recommend the hospital",79,H_RECMND_DY
450484,ED2,68,"Patients who reported YES, they would probably recommend the hospital",17,H_RECMND_PY
450489,ED2,27,"Patients who reported NO, they would probably not or definitely not recommend the hospital",2,H_RECMND_DN
450489,ED2,27,"Patients who reported YES, they would definitely recommend the hospital",69,H_RECMND_DY
450489,ED2,27,"Patients who reported YES, they would probably recommend the hospital",29,H_RECMND_PY
450497,ED2,80,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
450497,ED2,80,"Patients who reported YES, they would definitely recommend the hospital",70,H_RECMND_DY
450497,ED2,80,"Patients who reported YES, they would probably recommend the hospital",27,H_RECMND_PY
450498,ED2,30,"Patients who reported NO, they would probably not or definitely not recommend the hospital",7,H_RECMND_DN
450498,ED2,30,"Patients who reported YES, they would definitely recommend the hospital",78,H_RECMND_DY
450498,ED2,30,"Patients who reported YES, they would probably recommend the hospital",15,H_RECMND_PY
450508,ED2,71,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450508,ED2,71,"Patients who reported YES, they would definitely recommend the hospital",67,H_RECMND_DY
450508,ED2,71,"Patients who reported YES, they would probably recommend the hospital",28,H_RECMND_PY
450518,ED2,119,"Patients who reported NO, they would probably not or definitely not recommend the hospital",7,H_RECMND_DN
450518,ED2,119,"Patients who reported YES, they would definitely recommend the hospital",69,H_RECMND_DY
450518,ED2,119,"Patients who reported YES, they would probably recommend the hospital",24,H_RECMND_PY
450537,ED2,100,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
450537,ED2,100,"Patients who reported YES, they would definitely recommend the hospital",68,H_RECMND_DY
450537,ED2,100,"Patients who reported YES, they would probably recommend the hospital",26,H_RECMND_PY
450539,ED2,54,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450539,ED2,54,"Patients who reported YES, they would definitely recommend the hospital",68,H_RECMND_DY
450539,ED2,54,"Patients who reported YES, they would probably recommend the hospital",28,H_RECMND_PY
450558,ED2,98,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450558,ED2,98,"Patients who reported YES, they would definitely recommend the hospital",71,H_RECMND_DY
450558,ED2,98,"Patients who reported YES, they would probably recommend the hospital",24,H_RECMND_PY
450563,ED2,93,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450563,ED2,93,"Patients who reported YES, they would definitely recommend the hospital",82,H_RECMND_DY
450563,ED2,93,"Patients who reported YES, they would probably recommend the hospital",14,H_RECMND_PY
450565,ED2,80,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
450565,ED2,80,"Patients who reported YES, they would definitely recommend the hospital",64,H_RECMND_DY
450565,ED2,80,"Patients who reported YES, they would probably recommend the hospital",30,H_RECMND_PY
450571,ED2,80,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
450571,ED2,80,"Patients who reported YES, they would definitely recommend the hospital",78,H_RECMND_DY
450571,ED2,80,"Patients who reported YES, they would probably recommend the hospital",19,H_RECMND_PY
450573,ED2,106,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
450573,ED2,106,"Patients who reported YES, they would definitely recommend the hospital",56,H_RECMND_DY
450573,ED2,106,"Patients who reported YES, they would probably recommend the hospital",38,H_RECMND_PY
450578,ED2,10,"Patients who reported NO, they would probably not or definitely not recommend the hospital",2,H_RECMND_DN
450578,ED2,10,"Patients who reported YES, they would definitely recommend the hospital",72,H_RECMND_DY
450578,ED2,10,"Patients who reported YES, they would probably recommend the hospital",26,H_RECMND_PY
450580,ED2,65,"Patients who reported NO, they would probably not or definitely not recommend the hospital",7,H_RECMND_DN
450580,ED2,65,"Patients who reported YES, they would definitely recommend the hospital",60,H_RECMND_DY
450580,ED2,65,"Patients who reported YES, they would probably recommend the hospital",33,H_RECMND_PY
450584,ED2,72,"Patients who reported NO, they would probably not or definitely not recommend the hospital",2,H_RECMND_DN
450584,ED2,72,"Patients who reported YES, they would definitely recommend the hospital",66,H_RECMND_DY
450584,ED2,72,"Patients who reported YES, they would probably recommend the hospital",32,H_RECMND_PY
450587,ED2,80,"Patients who reported NO, they would probably not or definitely not recommend the hospital",8,H_RECMND_DN
450587,ED2,80,"Patients who reported YES, they would definitely recommend the hospital",59,H_RECMND_DY
450587,ED2,80,"Patients who reported YES, they would probably recommend the hospital",33,H_RECMND_PY
450591,ED2,116,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450591,ED2,116,"Patients who reported YES, they would definitely recommend the hospital",69,H_RECMND_DY
450591,ED2,116,"Patients who reported YES, they would probably recommend the hospital",27,H_RECMND_PY
450596,ED2,78,"Patients who reported NO, they would probably not or definitely not recommend the hospital",8,H_RECMND_DN
450596,ED2,78,"Patients who reported YES, they would definitely recommend the hospital",65,H_RECMND_DY
450596,ED2,78,"Patients who reported YES, they would probably recommend the hospital",27,H_RECMND_PY
450597,ED2,55,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450597,ED2,55,"Patients who reported YES, they would definitely recommend the hospital",69,H_RECMND_DY
450597,ED2,55,"Patients who reported YES, they would probably recommend the hospital",26,H_RECMND_PY
450604,ED2,73,"Patients who reported NO, they would probably not or definitely not recommend the hospital",1,H_RECMND_DN
450604,ED2,73,"Patients who reported YES, they would definitely recommend the hospital",92,H_RECMND_DY
450604,ED2,73,"Patients who reported YES, they would probably recommend the hospital",7,H_RECMND_PY
450605,ED2,90,"Patients who reported NO, they would probably not or definitely not recommend the hospital",8,H_RECMND_DN
450605,ED2,90,"Patients who reported YES, they would definitely recommend the hospital",65,H_RECMND_DY
450605,ED2,90,"Patients who reported YES, they would probably recommend the hospital",27,H_RECMND_PY
450610,ED2,87,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
450610,ED2,87,"Patients who reported YES, they would definitely recommend the hospital",81,H_RECMND_DY
450610,ED2,87,"Patients who reported YES, they would probably recommend the hospital",16,H_RECMND_PY
450617,ED2,107,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
450617,ED2,107,"Patients who reported YES, they would definitely recommend the hospital",67,H_RECMND_DY
450617,ED2,107,"Patients who reported YES, they would probably recommend the hospital",27,H_RECMND_PY
450620,ED2,75,"Patients who reported NO, they would probably not or definitely not recommend the hospital",17,H_RECMND_DN
450620,ED2,75,"Patients who reported YES, they would definitely recommend the hospital",39,H_RECMND_DY
450620,ED2,75,"Patients who reported YES, they would probably recommend the hospital",44,H_RECMND_PY
450634,ED2,142,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450634,ED2,142,"Patients who reported YES, they would definitely recommend the hospital",71,H_RECMND_DY
450634,ED2,142,"Patients who reported YES, they would probably recommend the hospital",24,H_RECMND_PY
450638,ED2,155,"Patients who reported NO, they would probably not or definitely not recommend the hospital",8,H_RECMND_DN
450638,ED2,155,"Patients who reported YES, they would definitely recommend the hospital",67,H_RECMND_DY
450638,ED2,155,"Patients who reported YES, they would probably recommend the hospital",25,H_RECMND_PY
450639,ED2,93,"Patients who reported NO, they would probably not or definitely not recommend the hospital",3,H_RECMND_DN
450639,ED2,93,"Patients who reported YES, they would definitely recommend the hospital",79,H_RECMND_DY
450639,ED2,93,"Patients who reported YES, they would probably recommend the hospital",18,H_RECMND_PY
450641,ED2,20,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450641,ED2,20,"Patients who reported YES, they would definitely recommend the hospital",62,H_RECMND_DY
450641,ED2,20,"Patients who reported YES, they would probably recommend the hospital",33,H_RECMND_PY
450643,ED2,138,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450643,ED2,138,"Patients who reported YES, they would definitely recommend the hospital",73,H_RECMND_DY
450643,ED2,138,"Patients who reported YES, they would probably recommend the hospital",22,H_RECMND_PY
450644,ED2,128,"Patients who reported NO, they would probably not or definitely not recommend the hospital",10,H_RECMND_DN
450644,ED2,128,"Patients who reported YES, they would definitely recommend the hospital",65,H_RECMND_DY
450644,ED2,128,"Patients who reported YES, they would probably recommend the hospital",25,H_RECMND_PY
450647,ED2,130,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450647,ED2,130,"Patients who reported YES, they would definitely recommend the hospital",79,H_RECMND_DY
450647,ED2,130,"Patients who reported YES, they would probably recommend the hospital",17,H_RECMND_PY
450651,ED2,127,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
450651,ED2,127,"Patients who reported YES, they would definitely recommend the hospital",70,H_RECMND_DY
450651,ED2,127,"Patients who reported YES, they would probably recommend the hospital",24,H_RECMND_PY
450653,ED2,76,"Patients who reported NO, they would probably not or definitely not recommend the hospital",9,H_RECMND_DN
450653,ED2,76,"Patients who reported YES, they would definitely recommend the hospital",54,H_RECMND_DY
450653,ED2,76,"Patients who reported YES, they would probably recommend the hospital",37,H_RECMND_PY
450654,ED2,62,"Patients who reported NO, they would probably not or definitely not recommend the hospital",8,H_RECMND_DN
450654,ED2,62,"Patients who reported YES, they would definitely recommend the hospital",63,H_RECMND_DY
450654,ED2,62,"Patients who reported YES, they would probably recommend the hospital",29,H_RECMND_PY
450656,ED2,74,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450656,ED2,74,"Patients who reported YES, they would definitely recommend the hospital",74,H_RECMND_DY
450656,ED2,74,"Patients who reported YES, they would probably recommend the hospital",21,H_RECMND_PY
450658,ED2,50,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450658,ED2,50,"Patients who reported YES, they would definitely recommend the hospital",58,H_RECMND_DY
450658,ED2,50,"Patients who reported YES, they would probably recommend the hospital",38,H_RECMND_PY
450659,ED2,94,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
450659,ED2,94,"Patients who reported YES, they would definitely recommend the hospital",72,H_RECMND_DY
450659,ED2,94,"Patients who reported YES, they would probably recommend the hospital",22,H_RECMND_PY
450661,ED2,127,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450661,ED2,127,"Patients who reported YES, they would definitely recommend the hospital",74,H_RECMND_DY
450661,ED2,127,"Patients who reported YES, they would probably recommend the hospital",21,H_RECMND_PY
450662,ED2,65,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
450662,ED2,65,"Patients who reported YES, they would definitely recommend the hospital",68,H_RECMND_DY
450662,ED2,65,"Patients who reported YES, they would probably recommend the hospital",26,H_RECMND_PY
450668,ED2,83,"Patients who reported NO, they would probably not or definitely not recommend the hospital",8,H_RECMND_DN
450668,ED2,83,"Patients who reported YES, they would definitely recommend the hospital",68,H_RECMND_DY
450668,ED2,83,"Patients who reported YES, they would probably recommend the hospital",24,H_RECMND_PY
450669,ED2,122,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
450669,ED2,122,"Patients who reported YES, they would definitely recommend the hospital",74,H_RECMND_DY
450669,ED2,122,"Patients who reported YES, they would probably recommend the hospital",20,H_RECMND_PY
450670,ED2,94,"Patients who reported NO, they would probably not or definitely not recommend the hospital",7,H_RECMND_DN
450670,ED2,94,"Patients who reported YES, they would definitely recommend the hospital",68,H_RECMND_DY
450670,ED2,94,"Patients who reported YES, they would probably recommend the hospital",25,H_RECMND_PY
450672,ED2,182,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
450672,ED2,182,"Patients who reported YES, they would definitely recommend the hospital",74,H_RECMND_DY
450672,ED2,182,"Patients who reported YES, they would probably recommend the hospital",20,H_RECMND_PY
450675,ED2,158,"Patients who reported NO, they would probably not or definitely not recommend the hospital",7,H_RECMND_DN
450675,ED2,158,"Patients who reported YES, they would definitely recommend the hospital",66,H_RECMND_DY
450675,ED2,158,"Patients who reported YES, they would probably recommend the hospital",27,H_RECMND_PY
450677,ED2,164,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
450677,ED2,164,"Patients who reported YES, they would definitely recommend the hospital",67,H_RECMND_DY
450677,ED2,164,"Patients who reported YES, they would probably recommend the hospital",27,H_RECMND_PY
450678,ED2,108,"Patients who reported NO, they would probably not or definitely not recommend the hospital",7,H_RECMND_DN
450678,ED2,108,"Patients who reported YES, they would definitely recommend the hospital",70,H_RECMND_DY
450678,ED2,108,"Patients who reported YES, they would probably recommend the hospital",23,H_RECMND_PY
450684,ED2,214,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450684,ED2,214,"Patients who reported YES, they would definitely recommend the hospital",73,H_RECMND_DY
450684,ED2,214,"Patients who reported YES, they would probably recommend the hospital",22,H_RECMND_PY
450686,ED2,59,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450686,ED2,59,"Patients who reported YES, they would definitely recommend the hospital",83,H_RECMND_DY
450686,ED2,59,"Patients who reported YES, they would probably recommend the hospital",12,H_RECMND_PY
450688,ED2,64,"Patients who reported NO, they would probably not or definitely not recommend the hospital",15,H_RECMND_DN
450688,ED2,64,"Patients who reported YES, they would definitely recommend the hospital",49,H_RECMND_DY
450688,ED2,64,"Patients who reported YES, they would probably recommend the hospital",36,H_RECMND_PY
450690,ED2,70,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450690,ED2,70,"Patients who reported YES, they would definitely recommend the hospital",84,H_RECMND_DY
450690,ED2,70,"Patients who reported YES, they would probably recommend the hospital",12,H_RECMND_PY
450694,ED2,49,"Patients who reported NO, they would probably not or definitely not recommend the hospital",1,H_RECMND_DN
450694,ED2,49,"Patients who reported YES, they would definitely recommend the hospital",67,H_RECMND_DY
450694,ED2,49,"Patients who reported YES, they would probably recommend the hospital",32,H_RECMND_PY
450697,ED2,208,"Patients who reported NO, they would probably not or definitely not recommend the hospital",13,H_RECMND_DN
450697,ED2,208,"Patients who reported YES, they would definitely recommend the hospital",59,H_RECMND_DY
450697,ED2,208,"Patients who reported YES, they would probably recommend the hospital",28,H_RECMND_PY
450698,ED2,20,"Patients who reported NO, they would probably not or definitely not recommend the hospital",8,H_RECMND_DN
450698,ED2,20,"Patients who reported YES, they would definitely recommend the hospital",62,H_RECMND_DY
450698,ED2,20,"Patients who reported YES, they would probably recommend the hospital",30,H_RECMND_PY
450702,ED2,55,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450702,ED2,55,"Patients who reported YES, they would definitely recommend the hospital",75,H_RECMND_DY
450702,ED2,55,"Patients who reported YES, they would probably recommend the hospital",20,H_RECMND_PY
450709,ED2,174,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450709,ED2,174,"Patients who reported YES, they would definitely recommend the hospital",79,H_RECMND_DY
450709,ED2,174,"Patients who reported YES, they would probably recommend the hospital",17,H_RECMND_PY
450711,ED2,160,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
450711,ED2,160,"Patients who reported YES, they would definitely recommend the hospital",70,H_RECMND_DY
450711,ED2,160,"Patients who reported YES, they would probably recommend the hospital",24,H_RECMND_PY
450713,ED2,127,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450713,ED2,127,"Patients who reported YES, they would definitely recommend the hospital",76,H_RECMND_DY
450713,ED2,127,"Patients who reported YES, they would probably recommend the hospital",20,H_RECMND_PY
450716,ED2,126,"Patients who reported NO, they would probably not or definitely not recommend the hospital",6,H_RECMND_DN
450716,ED2,126,"Patients who reported YES, they would definitely recommend the hospital",72,H_RECMND_DY
450716,ED2,126,"Patients who reported YES, they would probably recommend the hospital",22,H_RECMND_PY
450718,ED2,138,"Patients who reported NO, they would probably not or definitely not recommend the hospital",4,H_RECMND_DN
450718,ED2,138,"Patients who reported YES, they would definitely recommend the hospital",76,H_RECMND_DY
450718,ED2,138,"Patients who reported YES, they would probably recommend the hospital",20,H_RECMND_PY
450723,ED2,178,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450723,ED2,178,"Patients who reported YES, they would definitely recommend the hospital",66,H_RECMND_DY
450723,ED2,178,"Patients who reported YES, they would probably recommend the hospital",29,H_RECMND_PY
450730,ED2,98,"Patients who reported NO, they would probably not or definitely not recommend the hospital",8,H_RECMND_DN
450730,ED2,98,"Patients who reported YES, they would definitely recommend the hospital",68,H_RECMND_DY
450730,ED2,98,"Patients who reported YES, they would probably recommend the hospital",24,H_RECMND_PY
450742,ED2,77,"Patients who reported NO, they would probably not or definitely not recommend the hospital",8,H_RECMND_DN
450742,ED2,77,"Patients who reported YES, they would definitely recommend the hospital",69,H_RECMND_DY
450742,ED2,77,"Patients who reported YES, they would probably recommend the hospital",23,H_RECMND_PY
450743,ED2,113,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
450743,ED2,113,"Patients who reported YES, they would definitely recommend the hospital",76,H_RECMND_DY
450743,ED2,113,"Patients who reported YES, they would probably recommend the hospital",19,H_RECMND_PY
450747,ED2,60,"Patients who reported NO, they would probably not or definitely not recommend the hospital",10,H_RECMND_DN
450747,ED2,60,"Patients who reported YES, they would definitely recommend the hospital",52,H_RECMND_DY
450747,ED2,60,"Patients who reported YES, they would probably recommend the hospital",38,H_RECMND_PY
450749,ED2,75,"Patients who reported NO, they would probably not or definitely not recommend the hospital",5,H_RECMND_DN
